episode_id,transition_key,run_id,generated_at_utc,benchmark_suite,compiler_gym_version,compiler_version,host_name,python_version,benchmark_uri,episode_index,step_index,pass_id,pass_name,pass_flag,pass_position,previous_pass_sequence,reward_space,raw_step_reward,hybrid_reward,runtime_improvement,ir_improvement,size_improvement,cumulative_reward,pass_success,action_had_no_effect,done,termination_reason,step_walltime_sec,error_type,error_message,pre_state_id,pre_ir_instruction_count,pre_object_text_size_bytes,pre_total_basic_blocks,pre_total_functions,pre_total_instructions,pre_total_memory_instructions,post_state_id,post_ir_instruction_count,post_object_text_size_bytes,post_total_basic_blocks,post_total_functions,post_total_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,delta_ir_instruction_count,delta_object_text_size_bytes,pre_runtime_median_sec,post_runtime_median_sec
dc599e7e48a5acced8bf7b3b,4343d8dc8584222b,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/crc32,4,0,26,-dse,-dse,0,[],IrInstructionCountO3,0.01282051282051282,9.33326926773015,0.15348837209302316,0.004132231404958678,0.0,9.33326926773015,True,False,False,,0.07419521734118462,,,e5efa705b8c39ee74b1bfe5dded14e1533f611c4,242,,29,15,242,157,c54af86bcc19a2bb4cec90bbe808c530fd834c76,241,,29,15,241,156,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,42,0,1,8,5,29,242,157,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,41,0,1,8,5,29,241,156,15,0,103,-1,,0.005375,0.00455
dc599e7e48a5acced8bf7b3b,0f64ba8a1f8ee08d,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/crc32,4,1,47,-indvars,-indvars,1,[26],IrInstructionCountO3,0.0,7.397802197802196,0.12329670329670327,0.0,0.0,16.731071465532345,True,True,True,action_no_effect,0.031246677041053772,,,c54af86bcc19a2bb4cec90bbe808c530fd834c76,241,,29,15,241,156,c54af86bcc19a2bb4cec90bbe808c530fd834c76,241,,29,15,241,156,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,41,0,1,8,5,29,241,156,15,0,103,0,0,16,12,2,16,8,2,4,8,0,0,0,29,0,24,9,2,32,44,41,14,36,16,13,0,5,26,3,5,24,20,24,33,5,10,3,51,0,1,0,5,0,0,0,41,0,1,8,5,29,241,156,15,0,103,0,,0.00455,0.003989
b150ef4c950919773a95ef33,c0916121b744a8e6,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,0,0,30,-early-cse,-early-cse,0,[],IrInstructionCountO3,0.36321160703307515,5.344027151403605,0.04176679253919221,0.09460065330173573,0.0,5.344027151403605,True,False,False,,0.33532434329390526,,,47993927b0d3228a0682d09b4759d051b2af737e,62452,,5746,423,62452,44549,ddfd1c3bb30571e3c427c791ce94f669a8441781,56544,,5746,423,56544,40551,0,45,3549,2418,983,3298,1612,661,802,1984,188,45,0,5701,45,5275,274,1207,7525,21944,6735,12180,5636,3298,1852,195,1445,2751,128,1101,4645,4530,5275,4883,9683,1998,7,19524,479,62,45,395,1356,14,174,7708,399,316,8,739,5746,62452,44549,423,93,29246,0,45,3549,2418,983,3298,1612,661,802,1984,188,45,0,5701,45,5275,274,1207,7525,21456,6411,11647,5574,3298,1815,195,1439,2751,128,948,4798,2780,5275,4881,9183,1995,7,16039,458,62,45,395,1278,14,164,7697,390,310,8,712,5746,56544,40551,423,93,23900,-5908,,0.008739,0.008374
b150ef4c950919773a95ef33,a177f777b762874c,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,0,1,39,-gvn,-gvn,1,[30],IrInstructionCountO3,0.5563137833517767,-24.06688463016947,-0.4811320754716983,0.16003466327108093,0.0,-18.722857478765864,True,False,False,,0.49630776792764664,,,ddfd1c3bb30571e3c427c791ce94f669a8441781,56544,,5746,423,56544,40551,46a10f9ed7d6e942b70b1fd3487eae7e252ee974,47495,,5254,423,47495,29013,0,45,3549,2418,983,3298,1612,661,802,1984,188,45,0,5701,45,5275,274,1207,7525,21456,6411,11647,5574,3298,1815,195,1439,2751,128,948,4798,2780,5275,4881,9183,1995,7,16039,458,62,45,395,1278,14,164,7697,390,310,8,712,5746,56544,40551,423,93,23900,432,717,3057,1970,940,2806,1612,626,836,1984,188,861,288,4105,1149,4783,274,1170,7033,19334,6274,10106,5572,2806,1792,190,1430,2751,128,806,4448,2706,4783,4881,7571,1970,7,6113,450,62,3467,395,1025,14,162,7697,385,300,8,662,5254,47495,29013,423,7291,13587,-9049,,0.008374,0.012403
b150ef4c950919773a95ef33,742db75ea3071999,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,0,2,39,-gvn,-gvn,2,"[30, 39]",IrInstructionCountO3,0.01813598917988442,-21.103675077608443,-0.35483350802225255,0.006211180124223602,0.0,-39.8265325563743,True,False,False,,0.39163433015346527,,,46a10f9ed7d6e942b70b1fd3487eae7e252ee974,47495,,5254,423,47495,29013,401049401731af5e5280030a98818bd8d68646ca,47200,,5256,423,47200,28720,432,717,3057,1970,940,2806,1612,626,836,1984,188,861,288,4105,1149,4783,274,1170,7033,19334,6274,10106,5572,2806,1792,190,1430,2751,128,806,4448,2706,4783,4881,7571,1970,7,6113,450,62,3467,395,1025,14,162,7697,385,300,8,662,5254,47495,29013,423,7291,13587,436,688,3059,1972,940,2808,1612,626,836,1984,188,834,290,4132,1124,4785,274,1168,7035,19141,6253,9968,5554,2808,1792,190,1430,2751,128,801,4455,2674,4785,4881,7453,1969,7,5938,450,62,3496,395,1025,14,162,7697,385,300,8,662,5256,47200,28720,423,7345,13380,-295,,0.012403,0.016804
b150ef4c950919773a95ef33,848edf37ed11094b,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,0,3,30,-early-cse,-early-cse,3,"[30, 39, 39]",IrInstructionCountO3,0.002643550965203492,13.881174831254867,0.2308974053796715,0.0009110169491525423,0.0,-25.945357725119436,True,False,False,,0.34704602509737015,,,401049401731af5e5280030a98818bd8d68646ca,47200,,5256,423,47200,28720,b3368dca261d48a4231fbd1597b172d49d79bb47,47157,,5256,423,47157,28686,436,688,3059,1972,940,2808,1612,626,836,1984,188,834,290,4132,1124,4785,274,1168,7035,19141,6253,9968,5554,2808,1792,190,1430,2751,128,801,4455,2674,4785,4881,7453,1969,7,5938,450,62,3496,395,1025,14,162,7697,385,300,8,662,5256,47200,28720,423,7345,13380,434,690,3059,1972,940,2808,1612,626,836,1984,188,834,290,4132,1124,4785,274,1168,7035,19121,6245,9951,5553,2808,1792,190,1430,2751,128,800,4456,2674,4785,4881,7436,1969,7,5937,450,62,3491,395,1025,14,162,7681,385,300,8,658,5256,47157,28686,423,7333,13375,-43,,0.016804,0.012924
b150ef4c950919773a95ef33,5b1a3ef41873b8ce,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,0,4,5,-argpromotion,-argpromotion,4,"[30, 39, 39, 30]",IrInstructionCountO3,0.0,-5.840297121634171,-0.09733828536056952,0.0,0.0,-31.78565484675361,True,True,True,action_no_effect,0.14830364286899567,,,b3368dca261d48a4231fbd1597b172d49d79bb47,47157,,5256,423,47157,28686,b3368dca261d48a4231fbd1597b172d49d79bb47,47157,,5256,423,47157,28686,434,690,3059,1972,940,2808,1612,626,836,1984,188,834,290,4132,1124,4785,274,1168,7035,19121,6245,9951,5553,2808,1792,190,1430,2751,128,800,4456,2674,4785,4881,7436,1969,7,5937,450,62,3491,395,1025,14,162,7681,385,300,8,658,5256,47157,28686,423,7333,13375,434,690,3059,1972,940,2808,1612,626,836,1984,188,834,290,4132,1124,4785,274,1168,7035,19121,6245,9951,5553,2808,1792,190,1430,2751,128,800,4456,2674,4785,4881,7436,1969,7,5937,450,62,3491,395,1025,14,162,7681,385,300,8,658,5256,47157,28686,423,7333,13375,0,,0.012924,0.014182
b7768a2964cc27189937fe64,14759a703ef409f9,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,1,0,111,-sroa,-sroa,0,[],IrInstructionCountO3,1.6121357432681667,15.727586759785876,0.05218120805369122,0.41989047588548006,0.0,15.727586759785876,True,False,False,,0.31465449929237366,,,47993927b0d3228a0682d09b4759d051b2af737e,62452,,5746,423,62452,44549,39d67383eac74b80c3d4bd4c630fd8bacad9ba20,36229,,5746,423,36229,20019,0,45,3549,2418,983,3298,1612,661,802,1984,188,45,0,5701,45,5275,274,1207,7525,21944,6735,12180,5636,3298,1852,195,1445,2751,128,1101,4645,4530,5275,4883,9683,1998,7,19524,479,62,45,395,1356,14,174,7708,399,316,8,739,5746,62452,44549,423,93,29246,184,731,3549,2418,983,3298,1612,661,802,1984,188,846,69,4831,915,5275,274,1207,7525,19103,3391,12191,2763,3298,1852,195,1445,75,128,552,5194,1204,5275,1539,9683,1998,7,6156,479,62,1678,395,1356,14,174,2566,399,316,8,739,5746,36229,20019,423,3583,9876,-26223,,0.01192,0.011298
b7768a2964cc27189937fe64,33b96770f3cc645d,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,1,1,77,-loop-unroll,-loop-unroll,1,[111],IrInstructionCountO3,-0.09904094430099594,-12.04564456458721,-0.17852717295096474,-0.04446713958431091,0.0,3.6819421951986655,True,False,False,,0.3375342860817909,,,39d67383eac74b80c3d4bd4c630fd8bacad9ba20,36229,,5746,423,36229,20019,5af0f5a6d4d63fbf1b15438b6a4c43b1e125aea8,37840,,6114,423,37840,20750,184,731,3549,2418,983,3298,1612,661,802,1984,188,846,69,4831,915,5275,274,1207,7525,19103,3391,12191,2763,3298,1852,195,1445,75,128,552,5194,1204,5275,1539,9683,1998,7,6156,479,62,1678,395,1356,14,174,2566,399,316,8,739,5746,36229,20019,423,3583,9876,188,898,3907,2699,1035,3605,1623,687,786,2019,187,992,94,5028,1086,5617,278,1211,7902,19443,3829,12608,2830,3605,1901,201,1471,75,134,572,5542,1204,5617,1554,10126,2007,7,6274,487,68,1996,395,1384,14,176,2721,401,325,8,761,6114,37840,20750,423,3893,10083,1611,,0.011298,0.013315
b7768a2964cc27189937fe64,cb70a98d44215278,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,1,2,24,-dce,-dce,2,"[111, 77]",IrInstructionCountO3,0.0041190212713635805,-0.6543543818310392,-0.011791212917761858,0.0017706131078224102,0.0,3.027587813367626,True,False,False,,0.2853945940732956,,,5af0f5a6d4d63fbf1b15438b6a4c43b1e125aea8,37840,,6114,423,37840,20750,b9452324c58ad45f95d0f36b099119e8656148b6,37773,,6114,423,37773,20723,188,898,3907,2699,1035,3605,1623,687,786,2019,187,992,94,5028,1086,5617,278,1211,7902,19443,3829,12608,2830,3605,1901,201,1471,75,134,572,5542,1204,5617,1554,10126,2007,7,6274,487,68,1996,395,1384,14,176,2721,401,325,8,761,6114,37840,20750,423,3893,10083,188,898,3907,2699,1035,3605,1623,687,786,2019,187,994,92,5028,1086,5617,278,1211,7902,19427,3812,12592,2825,3605,1894,201,1470,75,130,569,5545,1204,5617,1554,10108,2007,7,6265,487,66,1992,395,1376,14,174,2721,401,325,8,746,6114,37773,20723,423,3889,10049,-67,,0.013315,0.013472
b7768a2964cc27189937fe64,eda3d07f3ccb58cc,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,1,3,30,-early-cse,-early-cse,3,"[111, 77, 24]",IrInstructionCountO3,0.2575310463543588,2.997407142039204,-0.005492874109263743,0.11089931961983428,0.0,6.0249949554068305,True,False,False,,0.31777843832969666,,,b9452324c58ad45f95d0f36b099119e8656148b6,37773,,6114,423,37773,20723,78d140f18a4583990b7bb16805dc90c5b28cd1a6,33584,,6114,423,33584,17609,188,898,3907,2699,1035,3605,1623,687,786,2019,187,994,92,5028,1086,5617,278,1211,7902,19427,3812,12592,2825,3605,1894,201,1470,75,130,569,5545,1204,5617,1554,10108,2007,7,6265,487,66,1992,395,1376,14,174,2721,401,325,8,746,6114,37773,20723,423,3889,10049,184,716,3907,2699,1035,3605,1623,687,786,2019,187,829,71,5214,900,5617,278,1211,7902,15034,3248,9271,2534,3605,1830,196,1449,75,130,469,5645,996,5617,1552,7435,1975,7,5831,456,66,1666,395,1025,14,162,2716,385,310,8,688,6114,33584,17609,423,3559,8983,-4189,,0.013472,0.013546
b7768a2964cc27189937fe64,446c13667433475c,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,1,4,77,-loop-unroll,-loop-unroll,4,"[111, 77, 24, 30]",IrInstructionCountO3,-0.0338743391122587,-2.8131790292382868,-0.03868300605344739,-0.01640662220104812,0.0,3.2118159261685437,True,False,False,,0.39212435111403465,,,78d140f18a4583990b7bb16805dc90c5b28cd1a6,33584,,6114,423,33584,17609,1b813f53a0de3c582286348cb108522c2deb98be,34135,,6170,423,34135,17745,184,716,3907,2699,1035,3605,1623,687,786,2019,187,829,71,5214,900,5617,278,1211,7902,15034,3248,9271,2534,3605,1830,196,1449,75,130,469,5645,996,5617,1552,7435,1975,7,5831,456,66,1666,395,1025,14,162,2716,385,310,8,688,6114,33584,17609,423,3559,8983,187,901,3957,2737,1045,3651,1629,695,784,2027,187,996,92,5082,1088,5671,278,1219,7964,15104,3319,9366,2539,3651,1828,196,1447,75,130,471,5699,1008,5671,1560,7503,1981,7,5867,456,66,2011,395,1023,14,162,2740,385,310,8,688,6170,34135,17745,423,3902,9029,551,,0.013546,0.01407
b7768a2964cc27189937fe64,0b1ce4f4d15734e4,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,1,5,41,-globalopt,-globalopt,5,"[111, 77, 24, 30, 77]",IrInstructionCountO3,0.01819746710930776,20.055452716121824,0.3299218194740582,0.008671451589277868,0.0,23.267268642290368,True,False,False,,0.3106563538312912,,,1b813f53a0de3c582286348cb108522c2deb98be,34135,,6170,423,34135,17745,cf8bded5c10eb0fd50541c98c79bdc84680952bb,33839,,6082,423,33839,17603,187,901,3957,2737,1045,3651,1629,695,784,2027,187,996,92,5082,1088,5671,278,1219,7964,15104,3319,9366,2539,3651,1828,196,1447,75,130,471,5699,1008,5671,1560,7503,1981,7,5867,456,66,2011,395,1023,14,162,2740,385,310,8,688,6170,34135,17745,423,3902,9029,187,887,3892,2737,1007,3650,1606,691,780,1984,187,983,91,5008,1074,5634,277,1186,7851,15022,3229,9258,2512,3650,1813,193,1439,75,127,469,5613,1004,5634,1552,7439,1977,7,5836,452,63,1990,395,1012,14,161,2701,384,306,8,689,6082,33839,17603,423,3867,8980,-296,,0.01407,0.009428
b7768a2964cc27189937fe64,38a3db9db68bc40e,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,1,6,2,-aggressive-instcombine,-aggressive-instcombine,6,"[111, 77, 24, 30, 77, 41]",IrInstructionCountO3,0.0014139923767367516,-34.459880858124706,-0.5746711921934662,0.0006796891161086321,0.0,-11.192612215834338,True,False,False,,0.3572336658835411,,,cf8bded5c10eb0fd50541c98c79bdc84680952bb,33839,,6082,423,33839,17603,34d85a49394e61eb4134a5ed1afbcb825f77cebe,33816,,6082,423,33816,17603,187,887,3892,2737,1007,3650,1606,691,780,1984,187,983,91,5008,1074,5634,277,1186,7851,15022,3229,9258,2512,3650,1813,193,1439,75,127,469,5613,1004,5634,1552,7439,1977,7,5836,452,63,1990,395,1012,14,161,2701,384,306,8,689,6082,33839,17603,423,3867,8980,187,887,3892,2737,1007,3650,1606,691,780,1984,187,983,91,5008,1074,5634,277,1186,7851,15014,3229,9258,2512,3650,1813,193,1439,75,127,469,5613,1004,5634,1552,7439,1977,7,5836,452,63,1990,395,1012,14,161,2701,384,295,8,677,6082,33816,17603,423,3867,8957,-23,,0.009428,0.014846
b7768a2964cc27189937fe64,3e23a77f39392021,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,1,7,2,-aggressive-instcombine,-aggressive-instcombine,7,"[111, 77, 24, 30, 77, 41, 2]",IrInstructionCountO3,0.0,5.747002559612016,0.09578337599353359,0.0,0.0,-5.445609656222322,True,True,True,action_no_effect,0.12646770477294922,,,34d85a49394e61eb4134a5ed1afbcb825f77cebe,33816,,6082,423,33816,17603,34d85a49394e61eb4134a5ed1afbcb825f77cebe,33816,,6082,423,33816,17603,187,887,3892,2737,1007,3650,1606,691,780,1984,187,983,91,5008,1074,5634,277,1186,7851,15014,3229,9258,2512,3650,1813,193,1439,75,127,469,5613,1004,5634,1552,7439,1977,7,5836,452,63,1990,395,1012,14,161,2701,384,295,8,677,6082,33816,17603,423,3867,8957,187,887,3892,2737,1007,3650,1606,691,780,1984,187,983,91,5008,1074,5634,277,1186,7851,15014,3229,9258,2512,3650,1813,193,1439,75,127,469,5613,1004,5634,1552,7439,1977,7,5836,452,63,1990,395,1012,14,161,2701,384,295,8,677,6082,33816,17603,423,3867,8957,0,,0.014846,0.013424
84ea5ef12a09b2b9479b607a,8a699d32199ed15c,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,2,0,41,-globalopt,-globalopt,0,[],IrInstructionCountO3,0.00043034550596335916,8.160700391702184,0.13595563015398088,0.0001120860821110613,0.0,8.160700391702184,True,False,False,,0.37093014642596245,,,47993927b0d3228a0682d09b4759d051b2af737e,62452,,5746,423,62452,44549,f2db7e8af9deeda1fb8db1e2d32d8a70a3eaebd4,62445,,5738,423,62445,44541,0,45,3549,2418,983,3298,1612,661,802,1984,188,45,0,5701,45,5275,274,1207,7525,21944,6735,12180,5636,3298,1852,195,1445,2751,128,1101,4645,4530,5275,4883,9683,1998,7,19524,479,62,45,395,1356,14,174,7708,399,316,8,739,5746,62452,44549,423,93,29246,0,45,3549,2418,983,3306,1604,667,802,1984,188,45,0,5693,45,5290,274,1189,7507,21923,6735,12170,5628,3306,1852,195,1445,2751,128,1101,4637,4530,5290,4883,9683,2005,7,19516,479,62,45,395,1356,14,174,7708,399,316,8,741,5738,62445,44541,423,93,29240,-7,,0.013703,0.01184
84ea5ef12a09b2b9479b607a,196b71a7e4dd95cc,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,2,1,5,-argpromotion,-argpromotion,1,[41],IrInstructionCountO3,0.0,0.3243243243243234,0.00540540540540539,0.0,0.0,8.485024716026507,True,True,True,action_no_effect,0.15621574223041534,,,f2db7e8af9deeda1fb8db1e2d32d8a70a3eaebd4,62445,,5738,423,62445,44541,f2db7e8af9deeda1fb8db1e2d32d8a70a3eaebd4,62445,,5738,423,62445,44541,0,45,3549,2418,983,3306,1604,667,802,1984,188,45,0,5693,45,5290,274,1189,7507,21923,6735,12170,5628,3306,1852,195,1445,2751,128,1101,4637,4530,5290,4883,9683,2005,7,19516,479,62,45,395,1356,14,174,7708,399,316,8,741,5738,62445,44541,423,93,29240,0,45,3549,2418,983,3306,1604,667,802,1984,188,45,0,5693,45,5290,274,1189,7507,21923,6735,12170,5628,3306,1852,195,1445,2751,128,1101,4637,4530,5290,4883,9683,2005,7,19516,479,62,45,395,1356,14,174,7708,399,316,8,741,5738,62445,44541,423,93,29240,0,,0.01184,0.011776
7496d856676b29c70303f808,19b84d8458655815,3c479f8b47354c76a1827a0744e0ae47,2026-08-10T14:07:21.360916+00:00,benchmark://cbench-v1,0.2.5,10.0.0 x86_64-unknown-linux-gnu,76e7858e-a631-41cd-b7f6-29d0024630e7,3.10.12,benchmark://cbench-v1/jpeg-c,3,0,23,-deadargelim,-deadargelim,0,[],IrInstructionCountO3,0.0,-34.61077844311376,-0.5768463073852294,0.0,0.0,-34.61077844311376,True,True,True,action_no_effect,0.13271395862102509,,,47993927b0d3228a0682d09b4759d051b2af737e,62452,,5746,423,62452,44549,47993927b0d3228a0682d09b4759d051b2af737e,62452,,5746,423,62452,44549,0,45,3549,2418,983,3298,1612,661,802,1984,188,45,0,5701,45,5275,274,1207,7525,21944,6735,12180,5636,3298,1852,195,1445,2751,128,1101,4645,4530,5275,4883,9683,1998,7,19524,479,62,45,395,1356,14,174,7708,399,316,8,739,5746,62452,44549,423,93,29246,0,45,3549,2418,983,3298,1612,661,802,1984,188,45,0,5701,45,5275,274,1207,7525,21944,6735,12180,5636,3298,1852,195,1445,2751,128,1101,4645,4530,5275,4883,9683,1998,7,19524,479,62,45,395,1356,14,174,7708,399,316,8,739,5746,62452,44549,423,93,29246,0,,0.008517,0.01343
