episode_id,benchmark_uri,state_index,step_index,pass_flag,done,hybrid_reward,runtime_improvement,pre_state_id,post_state_id,pre_ir_instruction_count,post_ir_instruction_count,pre_runtime_median_sec,post_runtime_median_sec,pre_object_text_size_bytes,post_object_text_size_bytes,pre_total_basic_blocks,post_total_basic_blocks,pre_total_functions,post_total_functions,pre_total_instructions,post_total_instructions,pre_total_memory_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,z_runtime_improvement_pct
2b23be5dd538173340763e40,benchmark://chstone-v0/dfadd,1,5,-loop-unswitch,True,0.769995,23.577616,5a0b70a5b9871a35,5a0b70a5b9871a35,763,763,0.002506,0.001915,7283,7283,143,143,21,21,763,763,414,414,0,4,87,53,33,74,35,19,9,51,3,4,0,139,4,125,36,19,176,182,124,59,109,74,52,0,19,75,9,9,134,37,125,116,4,58,8,59,0,15,4,18,9,0,12,160,11,6,4,14,143,763,414,21,8,200,0,4,87,53,33,74,35,19,9,51,3,4,0,139,4,125,36,19,176,182,124,59,109,74,52,0,19,75,9,9,134,37,125,116,4,58,8,59,0,15,4,18,9,0,12,160,11,6,4,14,143,763,414,21,8,200,0.769995
2b23be5dd538173340763e40,benchmark://chstone-v0/dfadd,1,6,-loop-distribute,True,-0.050344,6.857936,5a0b70a5b9871a35,5a0b70a5b9871a35,763,763,0.002506,0.002334,7283,7283,143,143,21,21,763,763,414,414,0,4,87,53,33,74,35,19,9,51,3,4,0,139,4,125,36,19,176,182,124,59,109,74,52,0,19,75,9,9,134,37,125,116,4,58,8,59,0,15,4,18,9,0,12,160,11,6,4,14,143,763,414,21,8,200,0,4,87,53,33,74,35,19,9,51,3,4,0,139,4,125,36,19,176,182,124,59,109,74,52,0,19,75,9,9,134,37,125,116,4,58,8,59,0,15,4,18,9,0,12,160,11,6,4,14,143,763,414,21,8,200,-0.050344
2b23be5dd538173340763e40,benchmark://chstone-v0/dfadd,1,7,-indvars,True,0.337138,14.755374,5a0b70a5b9871a35,5a0b70a5b9871a35,763,763,0.002506,0.002136,7283,7283,143,143,21,21,763,763,414,414,0,4,87,53,33,74,35,19,9,51,3,4,0,139,4,125,36,19,176,182,124,59,109,74,52,0,19,75,9,9,134,37,125,116,4,58,8,59,0,15,4,18,9,0,12,160,11,6,4,14,143,763,414,21,8,200,0,4,87,53,33,74,35,19,9,51,3,4,0,139,4,125,36,19,176,182,124,59,109,74,52,0,19,75,9,9,134,37,125,116,4,58,8,59,0,15,4,18,9,0,12,160,11,6,4,14,143,763,414,21,8,200,0.337138
4ac470292417feffab12e62d,benchmark://chstone-v0/dfadd,2,0,-licm,True,0.379671,-12.053834,e77530fd7fab6932,e77530fd7fab6932,778,778,0.001969,0.002207,8610,8610,140,140,21,21,778,778,375,375,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,0.379671
4ac470292417feffab12e62d,benchmark://chstone-v0/dfadd,2,1,-loop-rotate,True,0.611802,-7.872542,e77530fd7fab6932,fcbbd6263343a3ec,778,773,0.001969,0.002124,8610,8498,140,139,21,21,778,773,375,375,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,5,29,83,49,33,70,35,19,9,51,3,33,1,105,34,121,36,19,172,198,125,68,111,70,52,0,19,75,9,10,129,37,121,116,4,58,8,20,2,15,57,18,9,0,10,160,11,6,4,14,139,773,375,21,121,161,0.611802
4ac470292417feffab12e62d,benchmark://chstone-v0/dfadd,2,2,-loop-unroll,True,0.018401,-18.561239,e77530fd7fab6932,e77530fd7fab6932,778,778,0.001969,0.002335,8610,8610,140,140,21,21,778,778,375,375,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,0.018401
4ac470292417feffab12e62d,benchmark://chstone-v0/dfadd,2,3,-loop-vectorize,True,-1.099750,-38.702037,e77530fd7fab6932,e77530fd7fab6932,778,778,0.001969,0.002731,8610,8610,140,140,21,21,778,778,375,375,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,-1.099750
4ac470292417feffab12e62d,benchmark://chstone-v0/dfadd,2,4,-loop-deletion,True,1.130870,1.477219,e77530fd7fab6932,e77530fd7fab6932,778,778,0.001969,0.001940,8610,8610,140,140,21,21,778,778,375,375,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,1.130870
4ac470292417feffab12e62d,benchmark://chstone-v0/dfadd,2,5,-loop-unswitch,True,0.492132,-10.028120,e77530fd7fab6932,e77530fd7fab6932,778,778,0.001969,0.002167,8610,8610,140,140,21,21,778,778,375,375,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,0.492132
4ac470292417feffab12e62d,benchmark://chstone-v0/dfadd,2,6,-loop-distribute,True,0.570498,-8.616543,e77530fd7fab6932,e77530fd7fab6932,778,778,0.001969,0.002139,8610,8610,140,140,21,21,778,778,375,375,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,0.570498
4ac470292417feffab12e62d,benchmark://chstone-v0/dfadd,2,7,-indvars,True,-2.103623,-56.784396,e77530fd7fab6932,04c920a75797f4c0,778,778,0.001969,0.003088,8610,8610,140,140,21,21,778,778,375,375,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,198,125,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,9,0,10,160,11,6,4,14,140,778,375,21,129,161,6,28,84,50,33,71,35,19,9,51,3,32,2,106,34,122,36,18,173,195,128,68,111,71,52,0,19,75,9,10,130,37,122,116,4,58,8,20,2,15,61,18,8,0,10,160,11,7,4,14,140,778,375,21,129,161,-2.103623
d96809a1ae1760ecb8e04e31,benchmark://chstone-v0/dfdiv,0,0,-licm,True,1.488948,19.851013,7d51258cdc55bbbc,8c7616de27b9028c,1083,1090,0.002407,0.001929,5990,6534,120,120,23,23,1083,1090,654,647,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,1,11,66,42,23,57,32,13,12,43,2,10,2,108,12,100,26,21,143,183,170,60,121,57,53,0,23,99,10,19,101,98,100,138,7,56,13,242,4,12,20,20,20,0,16,161,10,10,3,26,120,1090,647,23,33,495,1.488948
d96809a1ae1760ecb8e04e31,benchmark://chstone-v0/dfdiv,0,1,-loop-rotate,True,-0.522543,1.987833,7d51258cdc55bbbc,c77457c43d7904ba,1083,1092,0.002407,0.002359,5990,6054,120,123,23,23,1083,1092,654,657,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,0,6,66,42,24,57,35,14,13,46,2,6,0,117,6,103,26,27,149,184,172,62,121,57,53,0,23,99,10,16,107,98,103,138,7,59,13,252,4,12,6,20,20,0,16,161,10,10,3,26,123,1092,657,23,12,505,-0.522543
d96809a1ae1760ecb8e04e31,benchmark://chstone-v0/dfdiv,0,2,-loop-unroll,True,-1.146341,-3.551847,7d51258cdc55bbbc,c658dc50c2c7132b,1083,1083,0.002407,0.002492,5990,5990,120,120,23,23,1083,1083,654,654,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,-1.146341
d96809a1ae1760ecb8e04e31,benchmark://chstone-v0/dfdiv,0,3,-loop-vectorize,True,-1.315163,-5.051081,7d51258cdc55bbbc,c658dc50c2c7132b,1083,1083,0.002407,0.002528,5990,5990,120,120,23,23,1083,1083,654,654,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,-1.315163
d96809a1ae1760ecb8e04e31,benchmark://chstone-v0/dfdiv,0,4,-loop-deletion,True,-0.049884,6.185316,7d51258cdc55bbbc,c658dc50c2c7132b,1083,1083,0.002407,0.002258,5990,5990,120,120,23,23,1083,1083,654,654,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,-0.049884
d96809a1ae1760ecb8e04e31,benchmark://chstone-v0/dfdiv,0,5,-loop-unswitch,True,1.566190,20.536972,7d51258cdc55bbbc,c658dc50c2c7132b,1083,1083,0.002407,0.001912,5990,5990,120,120,23,23,1083,1083,654,654,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,1.566190
d96809a1ae1760ecb8e04e31,benchmark://chstone-v0/dfdiv,0,6,-loop-distribute,True,0.062089,7.179698,7d51258cdc55bbbc,c658dc50c2c7132b,1083,1083,0.002407,0.002234,5990,5990,120,120,23,23,1083,1083,654,654,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,0.062089
d96809a1ae1760ecb8e04e31,benchmark://chstone-v0/dfdiv,0,7,-indvars,True,-0.083298,5.888581,7d51258cdc55bbbc,c658dc50c2c7132b,1083,1083,0.002407,0.002265,5990,5990,120,120,23,23,1083,1083,654,654,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,183,170,60,121,57,53,0,23,99,10,16,104,98,100,138,7,56,13,249,4,12,6,20,20,0,16,161,10,10,3,26,120,1083,654,23,12,502,-0.083298
3c5e4fa89263668c0a466ab9,benchmark://chstone-v0/dfdiv,1,0,-licm,True,0.462034,6.333412,b8b4813a72a23a7f,0bf06de1cd02cc20,831,849,0.002180,0.002042,6763,7259,120,120,23,23,831,849,464,467,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,6,20,15,0,15,161,10,10,3,22,120,831,464,23,12,258,1,11,66,42,23,57,32,13,12,43,2,10,2,108,12,100,26,21,143,181,166,55,122,57,50,0,21,99,10,14,106,50,100,138,4,54,13,65,4,12,21,20,15,0,15,161,10,10,3,22,120,849,467,23,34,261,0.462034
3c5e4fa89263668c0a466ab9,benchmark://chstone-v0/dfdiv,1,1,-loop-rotate,True,-1.529597,-21.156197,b8b4813a72a23a7f,06cdc915db8a6f80,831,845,0.002180,0.002641,6763,6939,120,123,23,23,831,845,464,467,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,6,20,15,0,15,161,10,10,3,22,120,831,464,23,12,258,0,11,66,42,24,57,35,14,13,46,2,11,0,112,11,103,26,27,149,182,168,57,122,57,50,0,21,99,10,13,110,50,103,138,4,57,13,65,4,12,11,20,15,0,15,161,10,10,3,22,123,845,467,23,21,261,-1.529597
3c5e4fa89263668c0a466ab9,benchmark://chstone-v0/dfdiv,1,2,-loop-unroll,True,0.615937,8.457677,b8b4813a72a23a7f,a42d9a5665d4d390,831,832,0.002180,0.001996,6763,6779,120,120,23,23,831,832,464,464,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,6,20,15,0,15,161,10,10,3,22,120,831,464,23,12,258,0,7,66,42,23,57,32,13,12,43,2,7,0,113,7,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,7,20,15,0,15,161,10,10,3,22,120,832,464,23,13,258,0.615937
3c5e4fa89263668c0a466ab9,benchmark://chstone-v0/dfdiv,1,3,-loop-vectorize,True,-0.273336,-3.816570,b8b4813a72a23a7f,a42d9a5665d4d390,831,832,0.002180,0.002263,6763,6779,120,120,23,23,831,832,464,464,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,6,20,15,0,15,161,10,10,3,22,120,831,464,23,12,258,0,7,66,42,23,57,32,13,12,43,2,7,0,113,7,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,7,20,15,0,15,161,10,10,3,22,120,832,464,23,13,258,-0.273336
3c5e4fa89263668c0a466ab9,benchmark://chstone-v0/dfdiv,1,4,-loop-deletion,True,0.938916,12.915611,b8b4813a72a23a7f,a42d9a5665d4d390,831,832,0.002180,0.001899,6763,6779,120,120,23,23,831,832,464,464,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,6,20,15,0,15,161,10,10,3,22,120,831,464,23,12,258,0,7,66,42,23,57,32,13,12,43,2,7,0,113,7,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,7,20,15,0,15,161,10,10,3,22,120,832,464,23,13,258,0.938916
3c5e4fa89263668c0a466ab9,benchmark://chstone-v0/dfdiv,1,5,-loop-unswitch,True,0.525281,7.206391,b8b4813a72a23a7f,a42d9a5665d4d390,831,832,0.002180,0.002023,6763,6779,120,120,23,23,831,832,464,464,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,6,20,15,0,15,161,10,10,3,22,120,831,464,23,12,258,0,7,66,42,23,57,32,13,12,43,2,7,0,113,7,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,7,20,15,0,15,161,10,10,3,22,120,832,464,23,13,258,0.525281
3c5e4fa89263668c0a466ab9,benchmark://chstone-v0/dfdiv,1,6,-loop-distribute,True,0.964932,13.274696,b8b4813a72a23a7f,b8b4813a72a23a7f,831,831,0.002180,0.001891,6763,6763,120,120,23,23,831,831,464,464,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,6,20,15,0,15,161,10,10,3,22,120,831,464,23,12,258,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,6,20,15,0,15,161,10,10,3,22,120,831,464,23,12,258,0.964932
3c5e4fa89263668c0a466ab9,benchmark://chstone-v0/dfdiv,1,7,-indvars,True,-1.704168,-23.565732,b8b4813a72a23a7f,a42d9a5665d4d390,831,832,0.002180,0.002694,6763,6779,120,120,23,23,831,832,464,464,0,6,66,42,23,57,32,13,12,43,2,6,0,114,6,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,6,20,15,0,15,161,10,10,3,22,120,831,464,23,12,258,0,7,66,42,23,57,32,13,12,43,2,7,0,113,7,100,26,21,143,181,166,55,122,57,50,0,21,99,10,13,107,50,100,138,4,54,13,62,4,12,7,20,15,0,15,161,10,10,3,22,120,832,464,23,13,258,-1.704168
494b2e1156c2e64edd581595,benchmark://chstone-v0/dfdiv,2,0,-licm,True,-1.840650,-34.673141,d4556ef453b77b8a,d4556ef453b77b8a,854,854,0.001945,0.002619,8082,8082,120,120,23,23,854,854,437,437,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,-1.840650
494b2e1156c2e64edd581595,benchmark://chstone-v0/dfdiv,2,1,-loop-rotate,True,0.553580,-6.220160,d4556ef453b77b8a,e6624f6f7dc95479,854,860,0.001945,0.002066,8082,8066,120,121,23,23,854,860,437,439,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,2,32,65,41,23,56,34,13,14,45,2,31,3,87,34,101,26,25,146,195,174,68,122,56,53,0,22,99,10,14,107,50,101,138,4,56,13,37,8,12,55,20,15,0,12,161,10,10,3,22,121,860,439,23,107,233,0.553580
494b2e1156c2e64edd581595,benchmark://chstone-v0/dfdiv,2,2,-loop-unroll,True,0.251391,-9.811370,d4556ef453b77b8a,d4556ef453b77b8a,854,854,0.001945,0.002136,8082,8082,120,120,23,23,854,854,437,437,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,0.251391
494b2e1156c2e64edd581595,benchmark://chstone-v0/dfdiv,2,3,-loop-vectorize,True,0.161047,-10.885016,d4556ef453b77b8a,d4556ef453b77b8a,854,854,0.001945,0.002156,8082,8082,120,120,23,23,854,854,437,437,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,0.161047
494b2e1156c2e64edd581595,benchmark://chstone-v0/dfdiv,2,4,-loop-deletion,True,1.003737,-0.870506,d4556ef453b77b8a,d4556ef453b77b8a,854,854,0.001945,0.001962,8082,8082,120,120,23,23,854,854,437,437,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,1.003737
494b2e1156c2e64edd581595,benchmark://chstone-v0/dfdiv,2,5,-loop-unswitch,True,1.166727,1.066464,d4556ef453b77b8a,d4556ef453b77b8a,854,854,0.001945,0.001924,8082,8082,120,120,23,23,854,854,437,437,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,1.166727
494b2e1156c2e64edd581595,benchmark://chstone-v0/dfdiv,2,6,-loop-distribute,True,0.062047,-12.061526,d4556ef453b77b8a,d4556ef453b77b8a,854,854,0.001945,0.002179,8082,8082,120,120,23,23,854,854,437,437,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,0.062047
494b2e1156c2e64edd581595,benchmark://chstone-v0/dfdiv,2,7,-indvars,True,-1.357878,-28.935883,d4556ef453b77b8a,77737021e1d471d9,854,854,0.001945,0.002508,8082,8082,120,120,23,23,854,854,437,437,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,195,172,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,15,0,12,161,10,10,3,22,120,854,437,23,105,231,3,29,66,42,23,57,32,13,12,43,2,29,3,88,32,100,26,20,143,192,175,66,122,57,53,0,22,99,10,14,106,50,100,138,4,54,13,35,8,12,54,20,14,0,12,161,10,11,3,22,120,854,437,23,105,231,-1.357878
