episode_id,benchmark_uri,step_index,pass_flag,done,hybrid_reward,runtime_improvement,pre_state_id,post_state_id,no_op,terminal_reason,start_state,available_actions,pre_runtime_median_sec,post_runtime_median_sec,pre_ir_instruction_count,pre_object_text_size_bytes,pre_total_basic_blocks,pre_total_functions,pre_total_instructions,pre_total_memory_instructions,post_ir_instruction_count,post_object_text_size_bytes,post_total_basic_blocks,post_total_functions,post_total_instructions,post_total_memory_instructions,pre_autophase_BBNumArgsHi,pre_autophase_BBNumArgsLo,pre_autophase_onePred,pre_autophase_onePredOneSuc,pre_autophase_onePredTwoSuc,pre_autophase_oneSuccessor,pre_autophase_twoPred,pre_autophase_twoPredOneSuc,pre_autophase_twoEach,pre_autophase_twoSuccessor,pre_autophase_morePreds,pre_autophase_BB03Phi,pre_autophase_BBHiPhi,pre_autophase_BBNoPhi,pre_autophase_BeginPhi,pre_autophase_BranchCount,pre_autophase_returnInt,pre_autophase_CriticalCount,pre_autophase_NumEdges,pre_autophase_const32Bit,pre_autophase_const64Bit,pre_autophase_numConstZeroes,pre_autophase_numConstOnes,pre_autophase_UncondBranches,pre_autophase_binaryConstArg,pre_autophase_NumAShrInst,pre_autophase_NumAddInst,pre_autophase_NumAllocaInst,pre_autophase_NumAndInst,pre_autophase_BlockMid,pre_autophase_BlockLow,pre_autophase_NumBitCastInst,pre_autophase_NumBrInst,pre_autophase_NumCallInst,pre_autophase_NumGetElementPtrInst,pre_autophase_NumICmpInst,pre_autophase_NumLShrInst,pre_autophase_NumLoadInst,pre_autophase_NumMulInst,pre_autophase_NumOrInst,pre_autophase_NumPHIInst,pre_autophase_NumRetInst,pre_autophase_NumSExtInst,pre_autophase_NumSelectInst,pre_autophase_NumShlInst,pre_autophase_NumStoreInst,pre_autophase_NumSubInst,pre_autophase_NumTruncInst,pre_autophase_NumXorInst,pre_autophase_NumZExtInst,pre_autophase_TotalBlocks,pre_autophase_TotalInsts,pre_autophase_TotalMemInst,pre_autophase_TotalFuncs,pre_autophase_ArgsPhi,pre_autophase_testUnary,post_autophase_BBNumArgsHi,post_autophase_BBNumArgsLo,post_autophase_onePred,post_autophase_onePredOneSuc,post_autophase_onePredTwoSuc,post_autophase_oneSuccessor,post_autophase_twoPred,post_autophase_twoPredOneSuc,post_autophase_twoEach,post_autophase_twoSuccessor,post_autophase_morePreds,post_autophase_BB03Phi,post_autophase_BBHiPhi,post_autophase_BBNoPhi,post_autophase_BeginPhi,post_autophase_BranchCount,post_autophase_returnInt,post_autophase_CriticalCount,post_autophase_NumEdges,post_autophase_const32Bit,post_autophase_const64Bit,post_autophase_numConstZeroes,post_autophase_numConstOnes,post_autophase_UncondBranches,post_autophase_binaryConstArg,post_autophase_NumAShrInst,post_autophase_NumAddInst,post_autophase_NumAllocaInst,post_autophase_NumAndInst,post_autophase_BlockMid,post_autophase_BlockLow,post_autophase_NumBitCastInst,post_autophase_NumBrInst,post_autophase_NumCallInst,post_autophase_NumGetElementPtrInst,post_autophase_NumICmpInst,post_autophase_NumLShrInst,post_autophase_NumLoadInst,post_autophase_NumMulInst,post_autophase_NumOrInst,post_autophase_NumPHIInst,post_autophase_NumRetInst,post_autophase_NumSExtInst,post_autophase_NumSelectInst,post_autophase_NumShlInst,post_autophase_NumStoreInst,post_autophase_NumSubInst,post_autophase_NumTruncInst,post_autophase_NumXorInst,post_autophase_NumZExtInst,post_autophase_TotalBlocks,post_autophase_TotalInsts,post_autophase_TotalMemInst,post_autophase_TotalFuncs,post_autophase_ArgsPhi,post_autophase_testUnary,pre_ir_per_func,pre_mem_frac,pre_size_per_inst,pre_blocks_per_func,pre_insts_per_block,post_ir_per_func,post_mem_frac,post_size_per_inst,post_blocks_per_func,post_insts_per_block
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,4,-loop-unroll,False,-59.754366,-59.754366,e82fa4328aadf03893c2e0f6953d0400d54441a0,e82fa4328aadf03893c2e0f6953d0400d54441a0,True,,o0,"[""-licm""]",0.002043,0.003265,1319,5245,165,22,1319,908,1319,5245,165,22,1319,908,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,5,-loop-rotate,False,34.751716,34.751716,e82fa4328aadf03893c2e0f6953d0400d54441a0,e82fa4328aadf03893c2e0f6953d0400d54441a0,True,,o0,"[""-licm""]",0.003265,0.002130,1319,5245,165,22,1319,908,1319,5245,165,22,1319,908,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,6,-loop-unswitch,False,2.761374,2.761374,e82fa4328aadf03893c2e0f6953d0400d54441a0,e82fa4328aadf03893c2e0f6953d0400d54441a0,True,,o0,"[""-licm""]",0.002130,0.002071,1319,5245,165,22,1319,908,1319,5245,165,22,1319,908,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,7,-loop-distribute,False,-13.379431,-13.379431,e82fa4328aadf03893c2e0f6953d0400d54441a0,e82fa4328aadf03893c2e0f6953d0400d54441a0,True,,o0,"[""-licm""]",0.002071,0.002348,1319,5245,165,22,1319,908,1319,5245,165,22,1319,908,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,8,-licm,False,-3.784463,-3.784463,e82fa4328aadf03893c2e0f6953d0400d54441a0,f80663c73b8e8a4a47eb55003b3e11ea6714150f,False,,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.002348,0.002437,1319,5245,165,22,1319,908,1344,7313,165,22,1344,886,0,10,110,62,39,83,44,19,21,66,4,10,0,155,10,149,25,32,215,442,108,257,155,83,23,0,10,55,8,25,140,89,149,135,177,67,2,409,2,3,10,7,32,0,3,132,2,1,0,16,165,1319,908,22,20,603,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,442,108,257,155,83,23,0,10,55,8,23,142,89,149,135,177,67,2,375,2,3,57,7,32,0,3,144,2,1,0,16,165,1344,886,22,83,569,59.95454545454545,0.6884003032600455,3.976497346474602,7.5,7.993939393939394,61.09090909090909,0.6592261904761905,5.441220238095238,7.5,8.145454545454545
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,9,-licm,False,0.401231,0.401231,f80663c73b8e8a4a47eb55003b3e11ea6714150f,4804e2fa02fa945714c72fd229197bbae99bd5a1,False,,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.002437,0.002427,1344,7313,165,22,1344,886,1347,7345,165,22,1347,886,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,442,108,257,155,83,23,0,10,55,8,23,142,89,149,135,177,67,2,375,2,3,57,7,32,0,3,144,2,1,0,16,165,1344,886,22,83,569,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,442,108,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,32,0,3,144,2,1,0,16,165,1347,886,22,83,572,61.09090909090909,0.6592261904761905,5.441220238095238,7.5,8.145454545454545,61.22727272727273,0.6577579806978471,5.452858203414996,7.5,8.163636363636364
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,10,-indvars,False,-15.071480,-15.071480,4804e2fa02fa945714c72fd229197bbae99bd5a1,70215b50d3a41b2903e41d319c3dc6513b87752a,False,,o0,"[""-indvars"", ""-licm"", ""-loop-distribute"", ""-loop-unswitch""]",0.002427,0.002793,1347,7345,165,22,1347,886,1351,7393,165,22,1351,886,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,442,108,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,32,0,3,144,2,1,0,16,165,1347,886,22,83,572,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,440,110,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,33,0,3,144,2,4,0,16,165,1351,886,22,83,576,61.22727272727273,0.6577579806978471,5.452858203414996,7.5,8.163636363636364,61.40909090909091,0.6558105107327905,5.472242783123612,7.5,8.187878787878788
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,11,-loop-deletion,False,25.919389,25.919389,70215b50d3a41b2903e41d319c3dc6513b87752a,70215b50d3a41b2903e41d319c3dc6513b87752a,True,,o0,"[""-indvars"", ""-licm"", ""-loop-distribute"", ""-loop-unswitch""]",0.002793,0.002069,1351,7393,165,22,1351,886,1351,7393,165,22,1351,886,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,440,110,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,33,0,3,144,2,4,0,16,165,1351,886,22,83,576,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,440,110,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,33,0,3,144,2,4,0,16,165,1351,886,22,83,576,61.40909090909091,0.6558105107327905,5.472242783123612,7.5,8.187878787878788,61.40909090909091,0.6558105107327905,5.472242783123612,7.5,8.187878787878788
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,12,-loop-rotate,False,-39.800944,-39.800944,70215b50d3a41b2903e41d319c3dc6513b87752a,70215b50d3a41b2903e41d319c3dc6513b87752a,True,,o0,"[""-indvars"", ""-licm"", ""-loop-distribute"", ""-loop-unswitch""]",0.002069,0.002893,1351,7393,165,22,1351,886,1351,7393,165,22,1351,886,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,440,110,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,33,0,3,144,2,4,0,16,165,1351,886,22,83,576,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,440,110,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,33,0,3,144,2,4,0,16,165,1351,886,22,83,576,61.40909090909091,0.6558105107327905,5.472242783123612,7.5,8.187878787878788,61.40909090909091,0.6558105107327905,5.472242783123612,7.5,8.187878787878788
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,13,-loop-vectorize,False,17.204041,17.204041,70215b50d3a41b2903e41d319c3dc6513b87752a,70215b50d3a41b2903e41d319c3dc6513b87752a,True,,o0,"[""-indvars"", ""-licm"", ""-loop-distribute"", ""-loop-unswitch""]",0.002893,0.002395,1351,7393,165,22,1351,886,1351,7393,165,22,1351,886,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,440,110,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,33,0,3,144,2,4,0,16,165,1351,886,22,83,576,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,440,110,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,33,0,3,144,2,4,0,16,165,1351,886,22,83,576,61.40909090909091,0.6558105107327905,5.472242783123612,7.5,8.187878787878788,61.40909090909091,0.6558105107327905,5.472242783123612,7.5,8.187878787878788
a7cdae1bc157531f89145eec,benchmark://cbench-v1/patricia,14,-loop-unroll,True,2.231651,2.231651,70215b50d3a41b2903e41d319c3dc6513b87752a,70215b50d3a41b2903e41d319c3dc6513b87752a,True,max_steps,o0,"[""-indvars"", ""-licm"", ""-loop-distribute"", ""-loop-unswitch""]",0.002395,0.002342,1351,7393,165,22,1351,886,1351,7393,165,22,1351,886,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,440,110,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,33,0,3,144,2,4,0,16,165,1351,886,22,83,576,0,35,110,62,39,83,44,19,21,66,4,35,0,130,35,149,25,32,215,440,110,257,155,83,23,0,10,55,8,23,142,92,149,135,177,67,2,375,2,3,57,7,33,0,3,144,2,4,0,16,165,1351,886,22,83,576,61.40909090909091,0.6558105107327905,5.472242783123612,7.5,8.187878787878788,61.40909090909091,0.6558105107327905,5.472242783123612,7.5,8.187878787878788
301a9280fc6db2221b42298b,generator://csmith-v0/4,0,-loop-distribute,False,-38.645683,-38.645683,874d92201bf85b060aab93a10057c674d062aeae,874d92201bf85b060aab93a10057c674d062aeae,True,,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.002537,0.003517,10904,72520,803,64,10904,6464,10904,72520,803,64,10904,6464,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,170.375,0.5928099779897286,6.6507703595011005,12.546875,13.579078455790784,170.375,0.5928099779897286,6.6507703595011005,12.546875,13.579078455790784
301a9280fc6db2221b42298b,generator://csmith-v0/4,1,-loop-rotate,False,-3.107645,-3.107645,874d92201bf85b060aab93a10057c674d062aeae,fbb2f5c9a86c0718473e3df1c3d2e2bd42a9e2ff,False,,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.003517,0.003627,10904,72520,803,64,10904,6464,11207,74336,910,64,11207,6558,0,59,484,380,99,471,235,73,128,267,22,59,0,744,59,726,140,163,1023,1766,1743,1243,812,471,596,193,106,435,105,132,671,722,726,1583,847,377,51,2834,4,34,59,58,860,0,161,765,15,243,29,666,803,10904,6464,64,120,5760,0,59,504,341,162,481,318,129,151,361,26,59,0,851,59,830,140,334,1221,1854,1749,1244,820,481,596,193,106,435,105,132,778,722,830,1583,847,471,51,2928,4,34,59,58,862,0,161,765,15,243,29,672,910,11207,6558,64,120,5862,170.375,0.5928099779897286,6.6507703595011005,12.546875,13.579078455790784,175.109375,0.5851699830463103,6.632997233871687,14.21875,12.315384615384616
301a9280fc6db2221b42298b,generator://csmith-v0/4,2,-licm,False,31.709414,31.709414,fbb2f5c9a86c0718473e3df1c3d2e2bd42a9e2ff,8f819269ba6ebba2107394ebcea920ff3ccf4854,False,,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.003627,0.002477,11207,74336,910,64,11207,6558,11107,83824,910,64,11107,6449,0,59,504,341,162,481,318,129,151,361,26,59,0,851,59,830,140,334,1221,1854,1749,1244,820,481,596,193,106,435,105,132,778,722,830,1583,847,471,51,2928,4,34,59,58,862,0,161,765,15,243,29,672,910,11207,6558,64,120,5862,0,131,504,341,162,481,318,129,151,361,26,131,0,779,131,830,140,334,1221,1840,1725,1232,810,481,575,184,106,435,98,122,788,722,830,1583,836,458,50,2831,4,31,152,58,855,0,152,764,15,239,27,643,910,11107,6449,64,254,5725,175.109375,0.5851699830463103,6.632997233871687,14.21875,12.315384615384616,173.546875,0.5806248311875394,7.546952372377779,14.21875,12.205494505494505
301a9280fc6db2221b42298b,generator://csmith-v0/4,3,-loop-vectorize,False,-5.968978,-5.968978,8f819269ba6ebba2107394ebcea920ff3ccf4854,f45783f358ba76696fbfddbc331c632e40a31bb8,False,,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.002477,0.002625,11107,83824,910,64,11107,6449,11145,84048,918,64,11145,6455,0,131,504,341,162,481,318,129,151,361,26,131,0,779,131,830,140,334,1221,1840,1725,1232,810,481,575,184,106,435,98,122,788,722,830,1583,836,458,50,2831,4,31,152,58,855,0,152,764,15,239,27,643,910,11107,6449,64,254,5725,0,135,506,339,166,483,324,133,153,367,26,135,0,783,135,838,140,344,1235,1862,1727,1244,812,483,583,184,114,435,98,122,796,724,838,1583,840,462,50,2831,4,31,156,58,857,0,152,766,15,239,27,643,918,11145,6455,64,264,5729,173.546875,0.5806248311875394,7.546952372377779,14.21875,12.205494505494505,174.140625,0.5791834903544191,7.541318977119785,14.34375,12.140522875816993
301a9280fc6db2221b42298b,generator://csmith-v0/4,4,-licm,False,5.408776,5.408776,f45783f358ba76696fbfddbc331c632e40a31bb8,c1d9e80dd8ac21cd64b87370001c244fb8c741be,False,,o0,"[""-indvars"", ""-licm"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-rotate"", ""-loop-unroll"", ""-loop-unswitch"", ""-loop-vectorize""]",0.002625,0.002483,11145,84048,918,64,11145,6455,11129,84128,920,64,11129,6454,0,135,506,339,166,483,324,133,153,367,26,135,0,783,135,838,140,344,1235,1862,1727,1244,812,483,583,184,114,435,98,122,796,724,838,1583,840,462,50,2831,4,31,156,58,857,0,152,766,15,239,27,643,918,11145,6455,64,264,5729,0,136,508,341,166,485,324,133,153,367,26,136,0,784,136,840,140,342,1237,1841,1727,1236,817,485,579,184,110,435,98,122,798,724,840,1583,840,452,50,2830,4,31,157,58,857,0,152,766,15,240,27,642,920,11129,6454,64,265,5728,174.140625,0.5791834903544191,7.541318977119785,14.34375,12.140522875816993,173.890625,0.5799263186270105,7.559349447389702,14.375,12.096739130434782
301a9280fc6db2221b42298b,generator://csmith-v0/4,5,-loop-unswitch,False,-24.512948,-24.512948,c1d9e80dd8ac21cd64b87370001c244fb8c741be,6d059679bdc24d4f2e5b39266923ea8699eb04cc,False,,o0,"[""-indvars"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-unroll"", ""-loop-unswitch""]",0.002483,0.003091,11129,84128,920,64,11129,6454,11215,84896,939,64,11215,6480,0,136,508,341,166,485,324,133,153,367,26,136,0,784,136,840,140,342,1237,1841,1727,1236,817,485,579,184,110,435,98,122,798,724,840,1583,840,452,50,2830,4,31,157,58,857,0,152,766,15,240,27,642,920,11129,6454,64,265,5728,0,143,521,351,169,497,329,135,156,374,27,143,0,796,143,857,141,344,1263,1866,1732,1242,820,497,595,188,111,435,106,124,815,724,857,1589,840,455,50,2841,4,34,169,58,858,0,157,775,15,241,28,644,939,11215,6480,64,286,5743,173.890625,0.5799263186270105,7.559349447389702,14.375,12.096739130434782,175.234375,0.5777975925100312,7.569861792242532,14.671875,11.943556975505857
301a9280fc6db2221b42298b,generator://csmith-v0/4,6,-licm,False,17.167191,17.167191,6d059679bdc24d4f2e5b39266923ea8699eb04cc,6d059679bdc24d4f2e5b39266923ea8699eb04cc,True,,o0,"[""-indvars"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-unroll"", ""-loop-unswitch""]",0.003091,0.002560,11215,84896,939,64,11215,6480,11215,84896,939,64,11215,6480,0,143,521,351,169,497,329,135,156,374,27,143,0,796,143,857,141,344,1263,1866,1732,1242,820,497,595,188,111,435,106,124,815,724,857,1589,840,455,50,2841,4,34,169,58,858,0,157,775,15,241,28,644,939,11215,6480,64,286,5743,0,143,521,351,169,497,329,135,156,374,27,143,0,796,143,857,141,344,1263,1866,1732,1242,820,497,595,188,111,435,106,124,815,724,857,1589,840,455,50,2841,4,34,169,58,858,0,157,775,15,241,28,644,939,11215,6480,64,286,5743,175.234375,0.5777975925100312,7.569861792242532,14.671875,11.943556975505857,175.234375,0.5777975925100312,7.569861792242532,14.671875,11.943556975505857
301a9280fc6db2221b42298b,generator://csmith-v0/4,7,-loop-vectorize,False,-28.038340,-28.038340,6d059679bdc24d4f2e5b39266923ea8699eb04cc,6d059679bdc24d4f2e5b39266923ea8699eb04cc,True,,o0,"[""-indvars"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-unroll"", ""-loop-unswitch""]",0.002560,0.003278,11215,84896,939,64,11215,6480,11215,84896,939,64,11215,6480,0,143,521,351,169,497,329,135,156,374,27,143,0,796,143,857,141,344,1263,1866,1732,1242,820,497,595,188,111,435,106,124,815,724,857,1589,840,455,50,2841,4,34,169,58,858,0,157,775,15,241,28,644,939,11215,6480,64,286,5743,0,143,521,351,169,497,329,135,156,374,27,143,0,796,143,857,141,344,1263,1866,1732,1242,820,497,595,188,111,435,106,124,815,724,857,1589,840,455,50,2841,4,34,169,58,858,0,157,775,15,241,28,644,939,11215,6480,64,286,5743,175.234375,0.5777975925100312,7.569861792242532,14.671875,11.943556975505857,175.234375,0.5777975925100312,7.569861792242532,14.671875,11.943556975505857
301a9280fc6db2221b42298b,generator://csmith-v0/4,8,-loop-rotate,False,22.396560,22.396560,6d059679bdc24d4f2e5b39266923ea8699eb04cc,6d059679bdc24d4f2e5b39266923ea8699eb04cc,True,,o0,"[""-indvars"", ""-loop-deletion"", ""-loop-distribute"", ""-loop-unroll"", ""-loop-unswitch""]",0.003278,0.002544,11215,84896,939,64,11215,6480,11215,84896,939,64,11215,6480,0,143,521,351,169,497,329,135,156,374,27,143,0,796,143,857,141,344,1263,1866,1732,1242,820,497,595,188,111,435,106,124,815,724,857,1589,840,455,50,2841,4,34,169,58,858,0,157,775,15,241,28,644,939,11215,6480,64,286,5743,0,143,521,351,169,497,329,135,156,374,27,143,0,796,143,857,141,344,1263,1866,1732,1242,820,497,595,188,111,435,106,124,815,724,857,1589,840,455,50,2841,4,34,169,58,858,0,157,775,15,241,28,644,939,11215,6480,64,286,5743,175.234375,0.5777975925100312,7.569861792242532,14.671875,11.943556975505857,175.234375,0.5777975925100312,7.569861792242532,14.671875,11.943556975505857
301a9280fc6db2221b42298b,generator://csmith-v0/4,9,-loop-unroll,False,-14.138670,-14.138670,6d059679bdc24d4f2e5b39266923ea8699eb04cc,a2a462f180a465feda12710d6c0d76003361afee,False,,o0,"[""-indvars"", ""-loop-distribute"", ""-loop-unroll""]",0.002544,0.002904,11215,84896,939,64,11215,6480,11259,85064,964,64,11259,6488,0,143,521,351,169,497,329,135,156,374,27,143,0,796,143,857,141,344,1263,1866,1732,1242,820,497,595,188,111,435,106,124,815,724,857,1589,840,455,50,2841,4,34,169,58,858,0,157,775,15,241,28,644,939,11215,6480,64,286,5743,0,138,546,373,172,522,329,138,153,374,27,138,0,826,138,882,141,337,1288,1884,1746,1250,841,522,616,188,104,435,113,124,840,725,882,1589,843,455,64,2841,4,34,162,58,854,0,157,780,15,241,35,644,964,11259,6488,64,278,5740,175.234375,0.5777975925100312,7.569861792242532,14.671875,11.943556975505857,175.921875,0.5762501110222933,7.5552002842170705,15.0625,11.679460580912863
301a9280fc6db2221b42298b,generator://csmith-v0/4,10,-loop-deletion,False,-3.267010,-3.267010,a2a462f180a465feda12710d6c0d76003361afee,a2a462f180a465feda12710d6c0d76003361afee,True,,o0,"[""-indvars"", ""-loop-distribute"", ""-loop-unroll""]",0.002904,0.002999,11259,85064,964,64,11259,6488,11259,85064,964,64,11259,6488,0,138,546,373,172,522,329,138,153,374,27,138,0,826,138,882,141,337,1288,1884,1746,1250,841,522,616,188,104,435,113,124,840,725,882,1589,843,455,64,2841,4,34,162,58,854,0,157,780,15,241,35,644,964,11259,6488,64,278,5740,0,138,546,373,172,522,329,138,153,374,27,138,0,826,138,882,141,337,1288,1884,1746,1250,841,522,616,188,104,435,113,124,840,725,882,1589,843,455,64,2841,4,34,162,58,854,0,157,780,15,241,35,644,964,11259,6488,64,278,5740,175.921875,0.5762501110222933,7.5552002842170705,15.0625,11.679460580912863,175.921875,0.5762501110222933,7.5552002842170705,15.0625,11.679460580912863
301a9280fc6db2221b42298b,generator://csmith-v0/4,11,-loop-unswitch,False,-34.545823,-34.545823,a2a462f180a465feda12710d6c0d76003361afee,a2a462f180a465feda12710d6c0d76003361afee,True,,o0,"[""-indvars"", ""-loop-distribute"", ""-loop-unroll""]",0.002999,0.004035,11259,85064,964,64,11259,6488,11259,85064,964,64,11259,6488,0,138,546,373,172,522,329,138,153,374,27,138,0,826,138,882,141,337,1288,1884,1746,1250,841,522,616,188,104,435,113,124,840,725,882,1589,843,455,64,2841,4,34,162,58,854,0,157,780,15,241,35,644,964,11259,6488,64,278,5740,0,138,546,373,172,522,329,138,153,374,27,138,0,826,138,882,141,337,1288,1884,1746,1250,841,522,616,188,104,435,113,124,840,725,882,1589,843,455,64,2841,4,34,162,58,854,0,157,780,15,241,35,644,964,11259,6488,64,278,5740,175.921875,0.5762501110222933,7.5552002842170705,15.0625,11.679460580912863,175.921875,0.5762501110222933,7.5552002842170705,15.0625,11.679460580912863
